2372375,12119380,Mauro E Marilena,1.0
2373289,1355575,Valerie,1.0
2377980,2435691,Francesca,16.0
2383072,12173997,Rodolfo,2.0
2383522,11962609,Alessandro,1.0
2384162,12178666,Simone,3.0
2384755,11786855,Mariapaola,2.0
2390164,12178666,Simone,3.0
2391119,12178666,Simone,3.0
2393314,3288993,Cristobal,7.0
2393321,3288993,Cristobal,7.0
2394557,12229927,Corrado,3.0
2395610,12237589,Fabio,1.0
2399029,12258559,Marisa,2.0
2406257,12299509,Fabiana,3.0
2408216,11660518,Luisa,1.0
2408410,12310932,Anna,1.0
2409188,12314256,Luca,2.0
2409353,12314904,Sandra And Mitch,1.0
2409397,12315081,Cavendo,5.0
2410477,12319444,Giulia,1.0
2410561,12320514,Paola,2.0
2417280,12354067,Daniele,1.0
2421120,12376380,Alessandro,2.0
2421199,12376618,Luisa E Luca,2.0
2422885,10998510,Mauro,1.0
2423423,10450580,Valeria,1.0
2423949,12388563,Guglielmo,7.0
2427939,12410819,Roger,1.0
2433568,5249916,Manuela,4.0
2433934,6381467,Isidora,3.0
2434204,907790,Boris,6.0
2435037,2405376,Lorenzo,56.0
2435374,1225848,Marco,5.0
2435955,1031406,Andrea,2.0
2438951,10356859,Michele,1.0
2439659,1223782,Roberto & Marina,3.0
2439905,6980818,Andrea/Arnel,1.0
2439958,12472687,Ale&Nau,1.0
2442771,12489246,Carola,3.0
2445327,11259704,David,1.0
2449602,12526944,Marco,3.0
2453185,9627378,Floriana,2.0
2458301,12569521,Daniele,3.0
2462730,12489246,Carola,3.0
2462814,12595031,Laura,2.0
2465134,12605749,Matteo,3.0
2469284,12605749,Matteo,3.0
2469521,12630807,Claudia,2.0
2470123,12604046,Giuseppina,1.0
2470140,8383844,Laura Ed Ezio,26.0
2470215,12595031,Laura,2.0
2475244,12660733,Giulio,1.0
2475396,12489246,Carola,3.0
2475441,5262225,Alessandro,6.0
2475550,2958110,Silvio,1.0
2476543,12666420,Roberto,1.0
2482298,11665752,Gabriele,1.0
2486354,12723806,Paola,1.0
2486469,900700,Riccardo Giò,5.0
2489025,12677781,Marco,1.0
2492307,9347481,Alessandro,8.0
2492754,12209924,Pietro Quintino,1.0
2492783,9347481,Alessandro,8.0
2492969,12759072,Maurizio,4.0
2493261,1180196,Andrea,12.0
2494323,12766072,Giulia,1.0
2498245,9347481,Alessandro,8.0
2499626,12793480,Paco,1.0
2504371,12820106,Charme Holidays,17.0
2507402,12833811,Tiziana,1.0
2510693,1913274,Andrea,7.0
2510816,7827234,Simone,4.0
2512591,12857802,Andrea,3.0
2513092,12863923,Mimma E Claudia,2.0
2514656,12872135,Virginie,2.0
2515689,2449402,Gianluca,3.0
2523772,12922169,Carmen,1.0
2526455,12752510,Paola,2.0
2531491,12964457,Giulio,4.0
2532162,4911589,Stefano,1.0
2534095,12978358,Palma,1.0
2534848,12981300,Joseph,7.0
2535754,3486696,Andrea,4.0
2536529,6043998,Neda,7.0
2536956,6760894,Chiara,1.0
2539461,9355803,Mariyka,1.0
2543202,10001711,Marzia,1.0
2543985,13025094,Federico,2.0
2544616,8078587,Gaia,3.0
2548235,9497811,Ginevra,2.0
2548796,4081523,Valentina,7.0
2549358,13053437,Claus E Roberta,1.0
2553006,5045778,Valentina,10.0
2556028,3040476,Lavinia,4.0
2561958,13117213,Fabrizio,1.0
2561975,13117436,Daniela,3.0
2562294,13118303,Diego,3.0
2562350,13118303,Diego,3.0
2565637,13136407,Elisabeth,1.0
2569671,13143653,Luca,1.0
2573232,13176484,Gian Michele,1.0
2575115,5198329,Antonella,3.0
2576271,7964455,Fatih,6.0
2576509,5198329,Antonella,3.0
2577252,12569521,Daniele,3.0
2579366,4102865,Rebecca,1.0
2579927,12295523,Isabella,1.0
2583750,13117436,Daniela,3.0
2588497,12750768,Veronica,1.0
2590401,13261908,Laura,13.0
2591018,13264608,Veronica,1.0
2598404,13107637,Cristina,5.0
2598895,13308688,Teresa,2.0
2602807,13331165,Accomodalia,19.0
2604914,13340851,Fabrizio,1.0
2604922,9352588,Francesco,1.0
2607179,13351186,Franco,2.0
2607190,13348595,Cesira,1.0
2609687,244775,Francesco,2.0
2610082,13367626,Stefano,2.0
2610660,6519534,Alessia & Daniele,25.0
2611742,13330603,Lucia,2.0
2612979,13331165,Accomodalia,19.0
2613109,2717825,Liviana,5.0
2615497,13395149,Marco,9.0
2615832,13396604,Amira,4.0
2615971,13397397,Giulia,1.0
2616066,4411895,Giusi,2.0
2616929,6353687,Flora&Luca,4.0
2617530,13330603,Lucia,2.0
2624500,13407301,Raffaella,1.0
2626180,3504,Laura,7.0
2626374,13450992,Marco,2.0
2627412,1107433,Emiliano & Maria,56.0
2629619,13470526,Sergio C,7.0
2635029,11591111,Cecilia & Federico,1.0
2637045,9086833,Paola,2.0
2638759,12759072,Maurizio,4.0
2639914,8406348,Gianluca,1.0
2640966,12696181,Fabio,1.0
2648049,6598095,Francesco,1.0
2648226,12982157,Locappart,11.0
2648436,712288,Jimmy,13.0
2648539,12982157,Locappart,11.0
2649694,12982157,Locappart,11.0
2649991,9413941,Gina,3.0
2651544,1670144,Luca,6.0
2659731,13612713,Jiajia,4.0
2661482,6207998,Anna,1.0
2664073,13349261,Masemo,2.0
2672762,13626755,Giulio,5.0
2673449,13626755,Giulio,5.0
2674658,13693991,Fabio,2.0
2678004,1764914,Marzia,25.0
2679706,13693991,Fabio,2.0
2682112,13730949,Cargese,10.0
2684361,12526944,Marco,3.0
2684363,12526944,Marco,3.0
2685408,13746240,Josette And Nino,5.0
2688928,11678136,Carmen Anttigona,3.0
2689369,13630904,Lorenzo,1.0
2689680,13767590,Lino & Ludo,1.0
2689882,13768494,Cinzia,1.0
2690471,3376235,Paolo & Lucy,2.0
2690779,13563752,Martina & Walter,5.0
2691074,1435554,Daniele,1.0
2692393,82468112,Livia,3.0
2692402,13779433,Flavio,1.0
2692456,13779627,Stefano,1.0
2693637,13396604,Amira,4.0
2693774,13396604,Amira,4.0
2697016,13803779,Germano,1.0
2699893,6996488,Raffaella,1.0
2700877,13820904,Claudia,3.0
2701057,11678136,Carmen Anttigona,3.0
2701366,13823688,Marco,1.0
2704200,12981300,Joseph,7.0
2704627,9571761,Paolo,1.0
2706676,5012963,Michela,1.0
2706974,13632707,Federico,3.0
2707485,13855521,Benedetta,1.0
2707750,2204837,Marco,1.0
2708977,3903309,Giulia & Federica,2.0
2709785,12258559,Marisa,2.0
2709850,1944,Antonella,8.0
2711634,12890382,Maria Sole,1.0
2711791,13879162,Tiziana,1.0
2712727,13882928,Beatrice,1.0
2713072,13884282,Florence,1.0
2715095,13820904,Claudia,3.0
2717645,3140237,Dario,3.0
2718882,13913828,Elisabetta,1.0
2718995,13914091,Erica,1.0
2720634,13922360,Giorgio,3.0
2722546,13815747,Giulia,1.0
2723345,12959919,Cristina,10.0
2723346,12959919,Cristina,10.0
2724013,13940404,Gemma,1.0
2724072,13940640,Paolo Pio,1.0
2725486,13945958,Inna,2.0
2726861,13949590,Giusi,2.0
2727038,13955653,Alberto,1.0
2728963,13965997,Daniele,1.0
2733166,13987080,Ruggero,4.0
2734679,12998924,Eleonora,1.0
2735302,13996203,Alessandro,1.0
2736045,13990242,Costanza,5.0
2740942,14025321,Laura,1.0
2741867,3278320,Adele,1.0
2742847,14033688,Massimiliano,2.0
2747576,14057091,Alessandro,1.0
2749087,14065075,Carlotta And Graziella,1.0
2749437,14007657,Francesca,1.0
2751075,14073898,Giuly&Paolo,4.0
2752059,13745716,Andrea,4.0
2758197,14107648,Inna,9.0
2758199,14107648,Inna,9.0
2760010,3091999,Le Rose,2.0
2760105,14117575,Riccardo,1.0
2761331,14122851,Silvia'S Home,1.0
2762548,685588,Aldo,6.0
2762941,685588,Aldo,6.0
2763080,11550224,Giuseppe,1.0
2763430,7304825,Angelo,2.0
2765820,685588,Aldo,6.0
2765924,6353687,Flora&Luca,4.0
2767100,14152691,Manuela,1.0
2767899,14155889,Angela,1.0
2768625,14158899,Francesco,1.0
2772226,14107648,Inna,9.0
2773797,14185640,Filippo,2.0
2774666,13922360,Giorgio,3.0
2774788,13922360,Giorgio,3.0
2781111,3837162,Sabrina,2.0
2782767,13107230,B&B My Family - ROMA,1.0
2787266,13563752,Martina & Walter,5.0
2791444,1764914,Marzia,25.0
2791476,14276645,Luigi,1.0
2792479,13746240,Josette And Nino,5.0
2793536,14107648,Inna,9.0
2796750,2405376,Lorenzo,56.0
2797265,2405376,Lorenzo,56.0
2797388,14309243,Germana,1.0
2798139,13810035,Francesca Romana,2.0
2799300,13563752,Martina & Walter,5.0
2799528,4353945,Kalim,1.0
2801581,14328597,Diana,2.0
2803243,14337754,Flavio,1.0
2805608,7123191,Barbara,5.0
2808648,1296748,Danilo,1.0
2809518,14370355,Mirko,1.0
2812859,1107433,Emiliano & Maria,56.0
2816136,14236252,Edoardo,6.0
2818087,14415804,Silvana,1.0
2819493,14424324,Federica,1.0
2820069,9446852,Désirée,1.0
2823019,14441665,Delfina,3.0
2824652,14450199,Simona,3.0
2828205,14468505,Federico,1.0
2829321,13564898,Simona,1.0
2834117,2424817,Valentina,2.0
2834347,14498072,Filippo E Giulia,1.0
2835249,14503680,Vanessa,4.0
2835357,13396604,Amira,4.0
2836459,14509486,Barbarancia,3.0
2836774,14181120,Michela,1.0
2842447,14539114,Giampiero,1.0
2843367,14542850,Roberta,3.0
2844337,14546975,Carola,1.0
2844834,2449402,Gianluca,3.0
2845037,2449402,Gianluca,3.0
2846542,9576917,Alberto & Marialetizia,2.0
2851749,12981300,Joseph,7.0
2852311,11105887,Silvio,3.0
2853367,11937283,Barbara,1.0
2853395,14588256,Enzo,1.0
2854070,14591339,Simonetta,1.0
2854197,14591876,Monica,1.0
2854368,14592613,Andrea,13.0
2855389,6797602,Maria Alberta,20.0
2856025,14601038,Antonio,2.0
2856855,594514,Paolo,1.0
2858988,12981300,Joseph,7.0
2859783,14621147,Francesca,1.0
2860039,12981300,Joseph,7.0
2860517,14556762,Teresa,6.0
2860546,14624001,Massimiliano,3.0
2861965,14629832,Giovanna,1.0
2869792,4495963,Alessandro,18.0
2870299,3508565,G,4.0
2870555,1250240,Michaela Penelope,1.0
2872010,14679174,Francesco,1.0
2877743,14709289,Edoardo,5.0
2878926,9629014,Micky,2.0
2879451,14716429,Maria Rita,1.0
2879683,14704317,Sara,1.0
2883861,1477208,Paolo,9.0
2886327,14503680,Vanessa,4.0
2888873,14762870,Bruno,1.0
2894068,14791456,Marco,4.0
2894354,6091087,Angela,1.0
2901967,1263657,Paola & Rossana,2.0
2902806,14827047,Elisa,1.0
2903980,10521515,Lisa,3.0
2904445,14839509,Silvia,1.0
2904866,14088712,Alessandro,1.0
2906271,14847389,Angela,1.0
2913440,14881208,Elisabetta,1.0
2913764,5262225,Alessandro,6.0
2913898,2405376,Lorenzo,56.0
2914943,14886972,Luca,1.0
2920603,14853358,Astrid,1.0
2926142,14129361,Elena,2.0
2929068,13987080,Ruggero,4.0
2929386,14709289,Edoardo,5.0
2930353,13987080,Ruggero,4.0
2942031,15020403,Agata,5.0
2955737,316068,Federico,42.0
2958563,15100297,Paolo,3.0
2961431,15114878,Paola,1.0
2961912,15116770,Alessandro,1.0
2965095,15100297,Paolo,3.0
2967552,14236252,Edoardo,6.0
2968337,14601038,Antonio,2.0
2968564,15146416,Ilario,2.0
2969291,15146416,Ilario,2.0
2971339,15160907,Giuliano,1.0
2971964,8582934,Alfredo,4.0
2972552,15165389,Domenico,1.0
2973419,4514906,Marzio Federico,9.0
2974813,3341748,Riccardo,1.0
2975375,15176870,Marida,11.0
2975770,14241500,Lexi,2.0
2979035,13180764,Home In,1.0
2982459,2405376,Lorenzo,56.0
2994099,15264322,Monika,2.0
2997346,2315268,Alessandra,18.0
3001593,15299114,Laura,6.0
3011294,15345559,Loris E Vasco,4.0
3011489,12838844,Andrea,1.0
3013955,4068282,Angelo,1.0
3015737,14391093,Veronica,3.0
3023652,8845796,Marco,1.0
3025909,15416039,Veronica,3.0
3025966,15120915,Letrevirtù,2.0
3027298,15421031,Elena,1.0
3028431,15330274,Evelina,1.0
3029328,15327273,Laura,1.0
3036056,4495963,Alessandro,18.0
3038969,15474632,Simonetta,1.0
3039363,7622937,Vale,1.0
3040075,13470526,Sergio C,7.0
3041617,15487691,Roberta,1.0
3047392,15049786,Federico,1.0
3051474,5199232,Maurizio,5.0
3051803,15536902,Paola,1.0
3062638,13693017,Elisabetta & Andrea,4.0
3070426,6797602,Maria Alberta,20.0
3072193,2023070,Monica,18.0
3077879,7454288,Adriana,1.0
3078852,2023070,Monica,18.0
3083211,9904015,Gianluca,2.0
3087091,15516745,Yael,2.0
3087610,15707777,Giovanni,1.0
3089176,3025329,Lisa & Filippo,1.0
3090323,7497126,Rome,14.0
3091776,15002569,Sabatino,1.0
3099139,15759647,Riccardo,2.0
3100737,15765993,Andrea,1.0
3107379,15797647,Riccardo,1.0
3108044,15800013,Letizia,2.0
3111645,15800013,Letizia,2.0
3111862,1449698,Francesco,1.0
3112888,16464690,Vittorio,1.0
3116695,6797602,Maria Alberta,20.0
3118502,2023070,Monica,18.0
3119577,15848285,Filippo,5.0
3119601,15848285,Filippo,5.0
3119724,15849378,Celeste,1.0
3120647,4294562,Del,1.0
3122008,3356656,Paolo&Franziska,15.0
3122694,15861891,Celeste & Alessandro,1.0
3122936,11582150,Private Room,1.0
3124067,459408,Lia,1.0
3124124,4495963,Alessandro,18.0
3124351,15869553,Daniele,1.0
3126889,15516745,Yael,2.0
3127067,606542,Valentina,2.0
3130679,6652153,Stefano,4.0
3131714,82510,Haydee,2.0
3133261,15910593,Giorgio,1.0
3134000,15914769,Teresa,1.0
3136112,2023070,Monica,18.0
3138629,14503680,Vanessa,4.0
3146632,6890032,Sara,1.0
3150897,15993707,Salvatore,1.0
3152873,16000593,Giovi,1.0
3156599,12959919,Cristina,10.0
3156876,12959919,Cristina,10.0
3160365,16034833,Chiostro Del Bramante,3.0
3160472,8750712,Flaminia,3.0
3165424,16055840,Federico,2.0
3169159,7371629,Mirta,4.0
3172693,16047248,Riccardo,1.0
3172822,16090346,Monica,1.0
3173270,13922551,Sophia,1.0
3173764,16094485,Uliana,1.0
3177828,2023070,Monica,18.0
3178625,16118902,Chiara,1.0
3178636,16034833,Chiostro Del Bramante,3.0
3179444,16034833,Chiostro Del Bramante,3.0
3182923,1203371,Marco,2.0
3191667,16177973,Paola,1.0
3194616,16193114,Gabriele,1.0
3195421,4495963,Alessandro,18.0
3211212,13945958,Inna,2.0
3213059,2023070,Monica,18.0
3216584,9465946,Lucia,1.0
3233411,16364744,Giulia,3.0
3234696,16116685,Cristina,1.0
3235283,5525450,Giuseppe,2.0
3236180,13710209,Matteo,3.0
3237138,16379602,Rizzo,2.0
3242656,16367746,Dario Commevenevene,1.0
3242683,2785304,Alessandra,1.0
3242915,16420942,Francesco,1.0
3245800,6519534,Alessia & Daniele,25.0
3251734,16448650,Riccardo,2.0
3251851,16449185,Massimiliano,1.0
3252676,16452432,Alessia,1.0
3254154,16457395,LC Property Management,5.0
3256219,13033832,Tatiana E Mirco,1.0
3257000,16471225,Maria Assunta,3.0
3259583,16448650,Riccardo,2.0
3260174,16484694,Aldo,2.0
3266672,16519139,Riccardo,4.0
3266684,16519139,Riccardo,4.0
3266846,16519975,Barbara,1.0
3278169,16571745,Stefano,1.0
3281148,8854463,Enrica,1.0
3286456,1461413,Gabriele,2.0
3289043,4452135,Marina,3.0
3289612,4081523,Valentina,7.0
3289829,16540200,Matilda,4.0
3295662,16349861,Leonilde,1.0
3298643,12820106,Charme Holidays,17.0
3302042,1329045,Fabio,6.0
3302473,16678517,Jay Paul,1.0
3304127,16688670,La Fontanella,1.0
3304839,5613371,Antonella,3.0
3306352,16697842,Elisabetta,1.0
3306859,16699830,Noemi Cristian,2.0
3308140,2023070,Monica,18.0
3308218,7371629,Mirta,4.0
3308489,16697592,Marina,1.0
3308548,15176870,Marida,11.0
3308635,16706948,Marisol,1.0
3309526,16710662,Vincenzo,5.0
3310149,14391093,Veronica,3.0
3312151,16726095,Alessandro,1.0
3312902,8383844,Laura Ed Ezio,26.0
3316028,10194247,Cristina,1.0
3321059,16767993,Kurt,2.0
3322603,7203178,Antonella,1.0
3325268,14509486,Barbarancia,3.0
3327884,16801846,Co-ROMA,1.0
3328695,1808144,Morena,1.0
3329007,16807445,Alessia,5.0
3338021,16709290,Flavio,3.0
3338098,16709290,Flavio,3.0
3338245,2054424,Daria,1.0
3338580,8670068,Daniele,5.0
3339236,16854711,Manuela,1.0
3339640,12964457,Giulio,4.0
3339938,4482753,Cinzia,1.0
3342799,16872719,Eva,1.0
3346142,7564916,Stefan,7.0
3346279,7564916,Stefan,7.0
3346444,16889725,Svevo Romano,3.0
3347531,16894735,Patrizia,1.0
3349816,15176870,Marida,11.0
3358269,15176870,Marida,11.0
3361176,2008858,Sergio,2.0
3361268,16957379,Pier Dante Filippo,5.0
3368128,1617594,Annie,10.0
3369317,16999215,Marco,1.0
3369563,11786855,Mariapaola,2.0
3377405,17038879,Alessandra,1.0
3380829,17057752,Cecilia,2.0
3388629,17096697,Flavio,1.0
3391747,17108422,Ugo,1.0
3396976,17137881,Marco,1.0
3400547,17151227,Elena,1.0
3401654,2008858,Sergio,2.0
3404152,17167875,Alessia,6.0
3404279,1393021,Maurizio & Fabio,6.0
3404891,494485,Massimo,39.0
3406498,13535782,Marco,2.0
3406876,2059894,Rossana,1.0
3407877,17185579,Alessia,1.0
3408886,17190127,A Casa,3.0
3411148,16846051,Enry,1.0
3412386,17205031,Sergio,1.0
3414280,17214248,Mirella,1.0
3419552,15593981,Beatrice,1.0
3420735,17241030,Residenza Ostiense,1.0
3427043,17276090,Flavia,1.0
3429658,14330516,Carla,1.0
3431609,17293975,Angelo,4.0
3432169,1396222,Alberto,9.0
3436376,4495963,Alessandro,18.0
3439303,17332935,Piergiorgio,1.0
3440089,16781199,Riccardo,2.0
3440208,16957379,Pier Dante Filippo,5.0
3440803,17340287,Diego,1.0
3441072,17164094,Nadia,1.0
3444030,16781199,Riccardo,2.0
3444038,9063710,Giovanna,1.0
3444581,13731379,Andrea,1.0
3445181,16471225,Maria Assunta,3.0
3446829,17370761,Fernando,1.0
3447821,13025094,Federico,2.0
3451700,16826007,Dario,1.0
3460017,1913274,Andrea,7.0
3460580,13160589,Vilma,4.0
3462305,17446140,Lidia,1.0
3462517,17446804,Fabiola,1.0
3463391,14300515,Ludovica,1.0
3465149,17458150,Mila,1.0
3465987,15814175,Andrea,1.0
3466575,17465084,Riccardo,1.0
3469740,13705184,Ludovica,1.0
3472204,5232802,Coan,16.0
3473432,17497032,Marco,1.0
3481638,17536748,Claudia,1.0
3483668,17541672,Antonella,2.0
3488974,9325534,Roberto,5.0
3491563,2794776,Paolo,2.0
3497422,17609379,Stefano,1.0
3501034,17628926,Nadia,1.0
3501306,2794776,Paolo,2.0
3502977,17636761,Rosaria,1.0
3503419,9179291,Anna Paola,1.0
3508788,16783630,Livia,1.0
3510440,17674302,Monica,1.0
3511488,17677560,Giuseppe,1.0
3514766,17698396,Elisa,2.0
3515688,17702180,Simone,1.0
3516857,17707843,Cristiana,1.0
3520322,8101931,Vincenzo,2.0
3524329,17748539,Raffaella,5.0
3526062,17754831,Monica,1.0
3526799,17342507,Roberta,2.0
3543887,17840204,Anna Rita,1.0
3546984,16130014,Michele,4.0
3547388,6683371,Bianca,1.0
3554967,17899268,SinequaRoma  Guest House,2.0
3554976,15141673,Maximiliano,2.0
3556760,7585354,Giancarlo,1.0
3557464,17910558,Valentina,1.0
3558560,7542938,Mirko,6.0
3558678,17915898,Diletta,2.0
3561794,17932376,Alessandra,1.0
3562418,1396222,Alberto,9.0
3564438,17948676,Valentina,2.0
3566590,3042038,Loretta,3.0
3566964,1899872,Franco,3.0
3569467,17971929,Valentina & Matteo,1.0
3575936,18007870,Alessandro,2.0
3579310,14645290,Marilù,1.0
3582359,12299509,Fabiana,3.0
3582994,18047602,Yassi,7.0
3589712,673793,Chiara,6.0
3591704,18093707,Loredana,1.0
3610896,18164108,Salvatore,3.0
3619750,4495963,Alessandro,18.0
3624331,5045778,Valentina,10.0
3625432,18261688,Le,3.0
3625852,18263978,Gianfilippo,1.0
3626470,18268153,Rossella,1.0
3627190,18272117,Marzia,1.0
3628264,11579794,Francesca,1.0
3630049,18294505,Franco,1.0
3633265,14509486,Barbarancia,3.0
3634518,5435773,Valeriano,1.0
3637784,8670068,Daniele,5.0
3641964,16816872,Igli,2.0
3642075,18383914,Casetta Roma,2.0
3643188,11508143,Vincenzo,2.0
3659510,9890122,Elio,1.0
3665515,18586208,Rossana,3.0
3666753,18592632,Le Clizie,2.0
3666913,18592632,Le Clizie,2.0
3668781,18616302,Alessandro,2.0
3670598,18626745,Michele,2.0
3674523,18656640,Antonella,1.0
3674909,7223750,Flaminia,1.0
3677589,18586208,Rossana,3.0
3680891,1776340,Lilla,3.0
3681812,1259720,Bernard,3.0
3684672,5869840,Patrizia,3.0
3685610,18744779,Martina,4.0
3690932,18788861,Sara,1.0
3693148,18586208,Rossana,3.0
3694230,18811633,Maria Cristina,2.0
3694386,18811633,Maria Cristina,2.0
3696641,12320514,Paola,2.0
3696667,5001121,Diego,1.0
3696994,18669062,Marco,4.0
3699014,18850855,Giulia,1.0
3700412,18859229,Gianluca,1.0
3701173,18864213,Tiziana,1.0
3704992,18890339,Sophie,4.0
3706218,13626755,Giulio,5.0
3707503,18909886,Luciano,1.0
3715468,18966357,Roberto,3.0
3717696,18977912,Marina,1.0
3719848,5869840,Patrizia,3.0
3721910,19012547,Domenico,1.0
3723608,2987497,Paolo,1.0
3724298,6710516,Alfredo,1.0
3724503,18308695,Alessia,1.0
3724859,18890339,Sophie,4.0
3725021,18890339,Sophie,4.0
3725104,18890339,Sophie,4.0
3728737,7418886,Agostino,1.0
3733317,19036923,Susanna,6.0
3734506,6797602,Maria Alberta,20.0
3738088,19108927,Alberto,1.0
3741096,5689609,Luca,1.0
3746573,19162772,Rumyana,1.0
3750012,1477208,Paolo,9.0
3753880,17930176,Cristina,1.0
3756490,15006675,Valentina,1.0
3763896,19276479,Roberto,1.0
3765126,11095574,Maria,1.0
3771660,8582934,Alfredo,4.0
3771707,17593297,M.Cristina,1.0
3772428,19291580,Sim  And  Emm,4.0
3772731,12715790,Francesco,2.0
3774868,17486395,Alice,2.0
3778842,19378766,Francesca,1.0
3780547,19393423,Anna&Walter,1.0
3784829,3574758,Alessandra,2.0
3786533,19433762,Luca,9.0
3786639,19434044,Ludovica,1.0
3787486,190140,Valter,3.0
3791684,4571163,Laura,13.0
3799150,19378187,Nick,1.0
3799623,19515217,Giancarlo,1.0
3801938,3504,Laura,7.0
3807245,19565057,Francesca & Francesco,1.0
3813675,19608872,Fabio,2.0
3816107,334245146,Bernard,2.0
3816254,19613095,Elisabetta,1.0
3816491,19624821,Letizia,1.0
3819887,19646720,Alessandro,5.0
3822200,19620599,Carlo,1.0
3823512,3159041,Luca,13.0
3824311,8117002,Luca,1.0
3826642,4911309,Aurelia,1.0
3835178,14916444,Naden,2.0
3835200,12601556,Anthony,2.0
3836477,19760794,Adriana,2.0
3837254,19450551,Rossella,1.0
3838220,15138120,Sara,1.0
3838698,19735844,Claudia Sabina,1.0
3838991,19777138,Loriana,1.0
3838999,8031381,Antonia,1.0
3842191,18555933,Veronica,1.0
3842322,14916444,Naden,2.0
3844435,10520844,Laura,1.0
3855068,19885521,Virginia,1.0
3855289,19182616,Massimiliano E Roberto,3.0
3858333,3016085,Massimiliano,5.0
3858565,19864475,Aldo,2.0
3861403,19925035,Paolo,1.0
3868567,19182616,Massimiliano E Roberto,3.0
3870814,19993934,Fernando,5.0
3872531,1640851,Perla,5.0
3872619,19646720,Alessandro,5.0
3875815,19646720,Alessandro,5.0
3880601,20061187,Marco,1.0
3881387,15339849,Francesca,1.0
3885262,19646720,Alessandro,5.0
3885942,8757681,Roger & Team,18.0
3887589,20108986,Federica,2.0
3899402,2614719,Bibi,1.0
3899882,316068,Federico,42.0
3904487,16057726,Cristina,1.0
3910262,10563021,Simone,1.0
3917900,20296339,Gaetano,2.0
3918529,20299255,Elena,1.0
3920579,18966357,Roberto,3.0
3921497,16270609,Lorenzo,1.0
3935237,20388275,Delia,2.0
3941907,1013976,Lucia,4.0
3942533,20429278,Miriam,1.0
3944494,20440037,Ana,1.0
3945474,20445955,Sara,1.0
3949303,20467640,Silvia,3.0
3949322,20467640,Silvia,3.0
3949776,20470541,Marina,1.0
3964706,13520904,Chicca,1.0
3965485,20551668,Giulia,1.0
3972866,20590389,Carlo,1.0
3975306,20601069,Flavia,3.0
3981944,20639872,Anna Maria,1.0
3983908,20649650,Alessandra,1.0
3992318,20695165,Nicoletta,2.0
3993040,20699080,Veronica,4.0
3994822,12959919,Cristina,10.0
3997403,13805574,Agnese,2.0
3999713,19408592,Pietro,1.0
4001052,20745386,Alessandro,1.0
4005276,3095348,Giorgia,8.0
4009676,546733,Teresa,6.0
4010704,15761369,Patrizia,1.0
4012756,20802755,Jean Frances,7.0
4017406,20830382,Paola,1.0
4020383,20802755,Jean Frances,7.0
4022031,20850947,Antonio,1.0
4022646,19692109,Lavi,1.0
4027705,13824746,Alessandro,2.0
4028645,20886694,Maura,1.0
4028951,20802755,Jean Frances,7.0
4029035,20888423,Augusto,4.0
4029162,494485,Massimo,39.0
4035256,20922210,Green 152,3.0
4037370,494485,Massimo,39.0
4037858,20568283,Riccardo,1.0
4040683,20939375,Barbara,1.0
4043173,494485,Massimo,39.0
4044107,6419565,Marco,4.0
4044598,17361923,Brunella,1.0
4044833,1973782,Sabrina,3.0
4045729,15949588,Francesca,1.0
4045813,2485447,Maria Rosaria,2.0
4045975,108115545,Andrea,2.0
4050017,9682390,Stefano,1.0
4050526,21003554,Fabio,2.0
4051840,494485,Massimo,39.0
4064505,21080578,Flaminia,2.0
4064649,21081370,Gabriele,1.0
4065891,21086825,Giovanni,2.0
4066215,494485,Massimo,39.0
4066588,21089774,Caroline,1.0
4066717,7445351,Antonio,5.0
4066748,494485,Massimo,39.0
4067717,21095791,Aldo Maria,5.0
4074986,21134719,Paola,1.0
4079926,21162337,Claudia,3.0
4081909,19291580,Sim  And  Emm,4.0
4083516,21179740,Roberta,1.0
4084225,21173109,Casa Mia,2.0
4086741,6965649,Ilaria,1.0
4087535,21202061,Federica,2.0
4087627,21156671,Barbara,2.0
4088095,6177690,Enrica,3.0
4088152,21200624,Adriana,1.0
4089511,19423578,Giulio,1.0
4090316,13990242,Costanza,5.0
4090524,13990242,Costanza,5.0
4092709,382155,Michele,11.0
4094845,19291580,Sim  And  Emm,4.0
4096339,21247498,Bruno,1.0
4096857,21249902,Andrea,1.0
4096917,81015,Emanuele,10.0
4097777,494485,Massimo,39.0
4098928,21259938,Vincenzo,1.0
4107208,20298229,Federica,4.0
4107423,21309509,Elena,1.0
4110147,21324539,Donatella,1.0
4114737,8908216,Eleonora,3.0
4115120,21351019,Toni,1.0
4116493,21356956,Enrico,1.0
4118140,21364904,Raffaella,1.0
4118272,3040476,Lavinia,4.0
4123584,11691554,Maria,3.0
4124918,21397943,Mirko,2.0
4126165,21403861,Chiara Irene,4.0
4128308,1180196,Andrea,12.0
4129041,21419992,Monica,2.0
4132262,14684671,Ruggero,3.0
4132405,21438341,Roberto,1.0
4132703,21439617,Rossana,1.0
4132914,21440812,Lucia,6.0
4133131,17167875,Alessia,6.0
4133997,1355106,Giuseppe,17.0
4134624,149774,The Tocchella Family,8.0
4135723,1355106,Giuseppe,17.0
4135798,1355106,Giuseppe,17.0
4138667,21458605,Francesca,1.0
4138848,12964457,Giulio,4.0
4139733,21210752,Andrea,1.0
4141451,21480168,Gabriele,4.0
4141471,21484461,Roberto,2.0
