id;name;host_id;zone_id;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;availability_365;number_of_reviews_ltm
21143504;Studio Della Pace, Charming- RENOVATED on May 2021;49576381;1;Entire home/apt;66;3.0;22;02/12/2021;0.8;354.0;8
21145054;The Heart of Rome;13701172;7;Entire home/apt;35;2.0;62;30/11/2021;1.39;108.0;2
21147910;Rose Roma Holiday House;152585316;1;Entire home/apt;79;2.0;2;11/11/2021;0.06;130.0;1
21148500;My Burrow in San Lorenzo;3099091;3;Entire home/apt;27;1.0;27;09/09/2018;0.53;0.0;0
21148507;Grotta Pinta 11 | For 4 people in Campo de' Fiori;894021;1;Entire home/apt;163;3.0;85;18/11/2021;1.9;190.0;18
21160008;Porta Castello 10 - Vaticano;152706981;1;Entire home/apt;99;3.0;12;17/06/2019;0.25;0.0;0
21160155;Cozy apartment Saint Quintino near Colosseo;74966894;1;Entire home/apt;50;2.0;225;30/11/2021;4.41;187.0;5
21163698;Garden & Friendly private room;22478473;9;Private room;35;3.0;59;05/11/2021;1.16;167.0;9
21167088;Very nice and cozy room near Colosseum.;1447366;6;Private room;45;2.0;10;25/10/2019;0.2;339.0;0
21167294;Intero appartamento con Giardino e Forno a legna;84527630;7;Entire home/apt;55;5.0;50;30/11/2021;0.99;343.0;7
21168185;Spanish steps and more;147797381;1;Entire home/apt;139;1.0;76;31/10/2020;1.65;0.0;0
21170049;Cosimato terrace penthouse;140447096;1;Entire home/apt;90;3.0;118;16/11/2021;2.39;199.0;5
21171397;Camera singola Easy Budget Colosseo;152052335;1;Hotel room;85;1.0;1;20/06/2021;0.17;362.0;1
21171610;CHEZ-ROBY;152838804;7;Entire home/apt;50;3.0;19;28/11/2021;0.39;277.0;6
21172365;Private Room (Holiday House belle arti);3945679;3;Private room;110;1.0;2;10/05/2018;0.04;249.0;0
21172776;Capocci Inn;152850150;1;Entire home/apt;100;1.0;1;13/05/2018;0.02;365.0;0
21175330;Oasiverde Appartamento -Staz. Pietralata (800 mt);152749104;4;Entire home/apt;35;3.0;26;27/02/2019;0.56;69.0;0
21180750;Colonna Suite - San Giovanni Apartment with View;26400936;7;Entire home/apt;92;1.0;110;21/11/2021;2.28;351.0;21
21181919;Camera con bagno privato - Nuova Fiera di Roma;6250724;10;Private room;65;1.0;1;23/01/2020;0.04;0.0;0
21181991;HomeSweetHome;152951208;6;Private room;24;1.0;7;18/01/2020;0.14;0.0;0
21185871;ALL NEW Luxury condo sleeps 6,Balcony,Fibra WIFI;109888564;13;Entire home/apt;60;2.0;200;30/11/2021;4.03;162.0;22
21187691;The heart of Rome private room and bathroom + WiFi;98099205;1;Private room;33;2.0;191;28/11/2021;3.77;156.0;23
21187729;Charming room in Trastevere;37698058;1;Private room;50;2.0;51;07/03/2020;1.16;77.0;0
21188100;Private Room twin beds (HOLIDAY HOUSE BELLE ARTI);3945679;3;Private room;98;1.0;1;16/04/2018;0.02;249.0;0
21194198;APPARTAMENTO PRIVATO AD USO TURISTICO IN ROMA;153072418;6;Entire home/apt;49;2.0;36;10/07/2021;0.71;71.0;3
21194363;Delicious room with private balcony near Termini;19082636;3;Private room;22;1.0;3;15/10/2017;0.06;0.0;0
21194639;Appartamento di Lusso con Vista sulla Basilica di San Pietro;57529295;1;Entire home/apt;105;2.0;124;22/11/2021;2.45;339.0;19
21194936;Atelier con terrazzo;39433067;7;Entire home/apt;28;1.0;28;28/06/2018;0.55;0.0;0
21195291;Cozy Emporium Testaccio;119828220;1;Entire home/apt;75;31.0;16;03/03/2020;0.38;342.0;0
21198380;Downtown Rome Trastevere Room & private Bath 2pax;153110279;12;Private room;62;2.0;51;14/11/2021;1.01;340.0;14
21200431;DormiRoma - Cedro 5 Apartment - Trastevere;77540;1;Entire home/apt;95;3.0;12;18/02/2020;0.29;284.0;0
21201434;La Casa di Nonna Rosa;153139249;1;Entire home/apt;30;2.0;92;19/11/2021;1.82;58.0;7
21204225;Studio indipendente con bagno privato a Roma!;3267969;9;Entire home/apt;24;1.0;331;02/12/2021;6.62;213.0;53
21208346;A casa di Max;34131360;15;Private room;25;1.0;12;04/11/2018;0.25;0.0;0
21209185;Monti Colosseum apartment;13331165;1;Entire home/apt;97;2.0;86;17/11/2021;1.71;256.0;16
21210502;Luxury Terrace;153224945;12;Entire home/apt;200;20.0;2;28/02/2018;0.04;88.0;0
21212356;Camera Matrimoniale Classic da 1 a 3 persone;114466480;12;Private room;52;1.0;3;12/07/2021;0.07;254.0;1
21212560;GIOIOSO MONOLOCALE;22480835;9;Entire home/apt;38;1.0;212;05/12/2021;4.18;340.0;45
21215607;Bright,stylish, renovated Flat near Villa Borghese;25536647;3;Entire home/apt;100;2.0;39;27/06/2021;0.81;271.0;4
21218043;Cozy studio at Monteverde;30118922;12;Entire home/apt;48;2.0;3;30/05/2018;0.07;0.0;0
21221615;Appartamento a pochi passi dal Colosseo in un ambiente romantico e accogliente;153343345;1;Entire home/apt;74;1.0;126;14/11/2021;2.49;292.0;3
21224047;BigFamilyFlats - 8 rooms - perfect fo max 20 ppl;153361880;1;Entire home/apt;2048;2.0;4;02/01/2020;0.08;270.0;0
21227776;Saint Peter/Vatican NEW up to 8pax Apartment!;52158309;1;Entire home/apt;99;2.0;109;14/08/2020;2.15;0.0;0
21227909;Tiberhaus 2 la casa delle luci e delle ombre.;30495967;1;Entire home/apt;60;1.0;39;07/01/2020;0.77;272.0;0
21228390;B&B Sartorio 61;117611593;6;Private room;45;2.0;14;22/11/2019;0.42;188.0;0
21236872;A view from above;28710074;1;Entire home/apt;349;3.0;1;28/10/2021;0.7;274.0;1
21239173;Bright room with terrace near Trastevere;32514063;12;Private room;35;100.0;64;18/09/2021;1.27;341.0;1
21239665;Quiet apartment between Monti and Colosseo;31329780;1;Entire home/apt;105;3.0;2;04/01/2020;0.07;148.0;0
21240641;Navona Romantic (Room 1);153523379;1;Private room;100;2.0;72;24/11/2021;1.69;348.0;20
21240721;Accogliente camera a Roma Colosseo;153522901;1;Private room;50;2.0;113;21/11/2021;2.24;359.0;18
21240722;central termini station double room;95522616;3;Private room;35;1.0;71;13/11/2021;2.36;165.0;33
21241335;Bella camera a Roma Colosseo;153522901;1;Private room;50;2.0;128;05/12/2021;2.54;356.0;24
21242412;Monti Deluxe - Terrace Spectacular View;2315268;1;Entire home/apt;102;1.0;59;09/11/2021;1.18;213.0;8
21249809;Navona  terrace;153523379;1;Private room;89;2.0;70;02/12/2021;1.42;350.0;27
21250701;Navona Triple Room;153523379;1;Private room;109;2.0;87;20/11/2021;1.74;355.0;14
21258427;Superattico Trastevere con terrazza esclusiva;135670134;12;Entire home/apt;65;2.0;154;17/11/2020;3.22;131.0;0
21258773;Vichi Home-Delizioso appartamento a Roma;153724603;9;Entire home/apt;60;3.0;63;09/08/2021;1.27;110.0;1
21263917;Il fenicottero rosa - Monteverde;8029918;12;Entire home/apt;58;2.0;22;15/11/2021;0.49;321.0;2
21269459;Roma Tiburtina - Casa Giramondo;153852849;4;Entire home/apt;50;2.0;26;20/08/2021;0.52;289.0;2
21269817;Appartamento in villino d’epoca Città Giardino;43946068;2;Entire home/apt;125;3.0;1;11/07/2019;0.03;349.0;0
21270832;ALEX'S HOME;66032467;11;Entire home/apt;90;30.0;1;11/05/2019;0.03;358.0;0
21274679;Recharge at a Boho-Chic Duplex in Ancient Campo de' Fiori;14828708;1;Entire home/apt;146;3.0;27;28/11/2021;0.55;48.0;10
21275095;Appartamento N Roma Metropolitana NAIKE;39371988;7;Entire home/apt;24;1.0;151;02/12/2021;2.99;268.0;29
21290967;Stay in the Heart of Rome, Residenze la Papessa V;154038786;1;Private room;109;1.0;1;20/03/2018;0.02;0.0;0
21292621;Saint Peter House Station;21971342;11;Entire home/apt;90;2.0;8;02/08/2019;0.16;252.0;0
21294573;Trastevere Sweet House  2/4pax Rome center;153110279;12;Hotel room;68;2.0;131;23/11/2021;2.71;239.0;33
21300253;Flat close to Magic Door/Colosseo;22648742;1;Entire home/apt;75;3.0;18;28/11/2021;0.36;112.0;10
21301104;Stanza zona Montesacro;154151257;2;Private room;20;1.0;1;01/11/2017;0.02;0.0;0
21301627;B&b KISS AND ROOM: SUITE KISS ROOM;153346242;4;Private room;100;1.0;1;24/11/2018;0.03;365.0;0
21303724;⚡ Rome's Brooklyn Home 2 ⚡;4453257;9;Entire home/apt;37;1.0;168;24/11/2021;3.32;345.0;28
21304627;Rome studio flat at Pigneto neighbourhood;1153512;9;Entire home/apt;43;2.0;88;17/02/2020;1.76;245.0;0
21305971;SAN PETER RAFFY'S HOUSE WITH ROOF TERRACE;154193662;1;Entire home/apt;126;1.0;68;07/11/2021;1.39;234.0;11
21306207;Porta Pia Apartment;76013475;3;Entire home/apt;65;2.0;57;11/08/2021;1.19;343.0;2
21314627;BON BON - VATICAN apartment;112098510;1;Entire home/apt;94;2.0;4;09/11/2021;0.09;359.0;2
21315706;iFlat | Spanish Steps Apartment with Terrace;23532561;1;Entire home/apt;75;2.0;31;25/11/2018;0.62;0.0;0
21316376;Magic Manor;276063;1;Entire home/apt;109;5.0;1;05/05/2018;0.02;68.0;0
21317917;Perspective on Spanish Steps (Standard Rooms);61035837;1;Hotel room;70;3.0;2;16/10/2019;0.07;0.0;0
21319322;NAVONA TOWER RELAIS - LEONARDO/RAFFAELLO;27285043;1;Hotel room;76;3.0;35;18/11/2021;1.46;351.0;27
21324708;Charming apartment in Historical center;154365881;1;Entire home/apt;125;3.0;14;05/11/2021;0.43;347.0;4
21331611;Modern and bright flat/5 guests/close to Vatican;154433534;1;Entire home/apt;2000;2.0;78;28/10/2021;1.55;354.0;16
21331634;Lucrezia Romana;154428238;7;Entire home/apt;75;1.0;25;24/07/2019;0.5;162.0;0
21332898;DREAM SAN LORENZO;56102596;3;Entire home/apt;40;3.0;99;16/10/2020;2.04;72.0;0
21344786;Sweet Flore Rome House;100149465;7;Private room;31;1.0;8;19/10/2018;0.16;0.0;0
21349104;Riscarti Green Art Studios 1;48736984;9;Entire home/apt;35;1.0;78;03/11/2021;1.62;322.0;13
21352620;Gracchi City Center Apartment;149111740;1;Entire home/apt;99;1.0;42;27/11/2021;0.84;332.0;8
21352752;Trastevere Dream - Trastevere;25300746;1;Entire home/apt;76;4.0;133;05/12/2021;2.71;88.0;19
21353489;Essential room;83506353;3;Private room;20;30.0;5;26/06/2021;0.1;284.0;1
21354034;Villa della Tartaruga Exclusive Living in Rome****;154572669;14;Entire home/apt;200;2.0;49;11/07/2021;0.98;50.0;1
21355274;Home Sweet Home;127846052;3;Private room;30;1.0;6;02/01/2018;0.12;0.0;0
21361451;NAVONA TOWER RELAIS - MICHELANGELO;27285043;1;Hotel room;82;3.0;1;01/10/2021;0.43;350.0;1
21363049;YourStay@Rome san pietro;154666301;11;Entire home/apt;98;1.0;78;07/11/2021;1.7;10.0;1
21365160;rome;144246656;4;Private room;34;1.0;14;30/09/2018;0.29;0.0;0
21372668;Riscarti Green Art Studios 2;48736984;9;Entire home/apt;36;1.0;100;28/10/2021;2.02;347.0;16
21373012;INDEPENDENT VILLA ROME NEAR CENTER;148018540;13;Entire home/apt;73;2.0;7;23/07/2018;0.15;1.0;0
21374086;B&B Rome EUR - 2 Bedrooms in Flat at Attic floor.;154789424;5;Private room;79;2.0;1;14/04/2018;0.02;363.0;0
21378197;Appartamento di 90 m2 quadri vicino a metro C Roma;154827360;8;Entire home/apt;40;3.0;1;20/05/2018;0.02;0.0;0
21380558;Casa 1885 - when in Rome, live as the Romans do!;1396265;1;Entire home/apt;129;2.0;155;31/08/2020;3.09;0.0;0
21386596;3) Villa ai piedi dei Castelli Romani (Roma);45418208;7;Private room;13;15.0;9;15/09/2021;0.2;284.0;3
21386653;Eur Pavese Penthouse;50142269;5;Private room;50;3.0;3;01/11/2018;0.06;364.0;0
21388146;Casa Selinunte;154927567;7;Entire home/apt;41;2.0;2;15/11/2017;0.04;0.0;0
21388606;Nucleus III - Vatican Flores;154792373;1;Entire home/apt;56;3.0;6;03/10/2019;0.13;0.0;0
21388873;Vittorini Penthouse;50142269;5;Entire home/apt;50;3.0;9;18/07/2020;0.21;355.0;0
21402987;Monteverde bright  apartment with free Garage;1107433;12;Entire home/apt;80;1.0;19;27/10/2019;0.43;0.0;0
21416807;LA CASA SUI FORI;155201531;1;Entire home/apt;106;1.0;2;17/11/2021;1.13;344.0;2
21417298;DOMUS MARZIO;155207214;1;Entire home/apt;68;1.0;216;31/08/2021;4.31;341.0;29
21417673;Ottaviano Vatican apartment;44065261;1;Entire home/apt;80;2.0;70;04/12/2021;1.4;71.0;3
21417966;Colosseo - Luxury Apartment with Living Room;6797602;1;Entire home/apt;132;1.0;9;15/09/2021;0.18;324.0;2
21418962;PARIOLI COSY HOUSE;66700158;3;Entire home/apt;500;2.0;12;24/10/2019;0.24;360.0;0
21419268;Cosy apartment in the heart of Rome;1460757;1;Entire home/apt;50;2.0;152;01/12/2021;3.02;300.0;22
21419645;Domus Ubaldi Rubin Room;139269377;11;Private room;39;16.0;1;24/10/2018;0.03;358.0;0
21420386;House With Terrace Campo de Fiori;108375123;1;Entire home/apt;93;1.0;51;27/10/2021;1.03;355.0;4
21420721;Giardino al centro;13261908;1;Entire home/apt;80;15.0;2;31/03/2018;0.04;0.0;0
21421778;B&B near Coliseum and Train Station, small room;59916552;1;Private room;33;2.0;18;01/11/2018;0.37;0.0;0
21422648;The Colosseum Flat;25935752;1;Entire home/apt;99;4.0;113;17/10/2021;2.26;66.0;1
21425904;Single Room, BnB Enrico Fermi room 6;116866606;1;Private room;39;1.0;76;01/12/2021;1.52;161.0;3
21426131;Lovely penthouse well connected, for 4 people;126387385;12;Entire home/apt;50;3.0;29;24/11/2019;0.65;90.0;0
21430849;Merulana Suite Apartment;27960003;1;Entire home/apt;233;1.0;4;23/02/2020;0.12;259.0;0
21433063;Suite Rondanini, historical home at Pantheon;30775891;1;Entire home/apt;250;2.0;13;03/10/2021;0.28;322.0;1
21433560;Penthouse Luxury Terrace;10210991;3;Entire home/apt;388;3.0;2;02/04/2018;0.04;334.0;0
21435734;Navona Art Apartment;140002375;1;Entire home/apt;175;2.0;2;10/10/2021;0.67;103.0;2
21436286;VIA DEI CORONARI: FASCINO E ANTICHITA';79111061;1;Entire home/apt;106;2.0;23;18/10/2019;0.48;345.0;0
21442175;COLOSSEUM COTTAGE SPECIAL OFFER!!!;148506079;1;Entire home/apt;45;2.0;190;26/11/2021;3.79;234.0;29
21446258;Very nice and cozy room near Colosseum;1447366;6;Private room;45;2.0;4;01/10/2019;0.09;339.0;0
21447694;Liberty Trastevere - Horta suite;134683728;12;Private room;69;2.0;74;13/10/2021;1.54;245.0;8
21454422;Art Noueveau Rome Suite special price March;155738902;1;Hotel room;80;1.0;13;22/08/2019;0.26;149.0;0
21455077;Gianni's Guest House;131267316;1;Private room;37;2.0;129;29/11/2021;2.57;72.0;32
21457967;Lovely Sibari Apartment;47326473;7;Entire home/apt;85;3.0;143;09/08/2021;2.94;69.0;2
21464267;A bedroom and a private bathroom;34165916;9;Private room;40;4.0;1;02/01/2018;0.02;130.0;0
21465651;Rome Center Hot Spot;8668317;1;Entire home/apt;67;1.0;23;24/11/2021;0.47;285.0;13
21466276;PiazzaVittorio87;82098865;1;Entire home/apt;70;1.0;11;05/07/2019;0.23;244.0;0
21469163;Maisonette Coppedé;19433762;3;Entire home/apt;60;3.0;28;19/10/2021;0.57;9.0;5
21469556;Roma Home;41118291;1;Entire home/apt;101;30.0;56;29/02/2020;1.4;1.0;0
21469759;Colorful comfortable apartment close to metro A;3398050;7;Entire home/apt;50;5.0;136;18/10/2020;2.72;1.0;0
21472285;Appartamento con giardino vicino al Santa Lucia;25136892;6;Entire home/apt;145;1000.0;3;06/09/2020;0.08;363.0;0
21479577;Delizioso attico a Talenti;156008696;2;Entire home/apt;113;3.0;24;19/09/2021;0.5;285.0;4
21479880;CasAphrodite Roma;120030553;9;Entire home/apt;80;1.0;125;07/12/2021;2.5;144.0;30
21481709;Le Api Apartment;156027478;11;Entire home/apt;70;3.0;32;02/01/2020;0.78;0.0;0
21481896;Spanish Step Balcony Luxury BIG Apartment 9 guests;8383844;1;Entire home/apt;170;1.0;1;15/01/2018;0.02;317.0;0
21482420;COSY HOME;127685876;1;Entire home/apt;81;3.0;151;16/11/2021;3.03;174.0;16
21483009;Luxury Loft Capocci 24 Coliseum;1667252;1;Entire home/apt;139;2.0;139;26/10/2021;2.78;302.0;4
21483237;BDC Rome Vatican Apartment - Free Netflix!;1598397;1;Entire home/apt;71;1.0;32;29/08/2021;0.68;12.0;3
21483823;Monolocale Deluxe con balcone;63946961;13;Entire home/apt;48;1.0;3;28/06/2019;0.07;177.0;0
21485031;Vatican Little Dome - A dream in the Eternal City;143463530;1;Entire home/apt;188;3.0;9;06/08/2018;0.19;340.0;0
21488335;LA TERRAZZA - city centre;193424138;1;Entire home/apt;49;1.0;100;15/10/2020;2.28;0.0;0
21492771;Big bedroom in front of Caffarella Park;129602032;7;Private room;35;2.0;3;27/09/2018;0.06;0.0;0
21492820;ROMA BUSINESS COMFORT TURISMO;54585363;5;Entire home/apt;57;4.0;28;03/01/2020;0.56;34.0;0
21495152;Pantheon Blue: family and friends big apartment;29507259;1;Entire home/apt;140;3.0;29;31/12/2019;0.65;1.0;0
21495341;Palazzo Farnese & Campo de' Fiori - Elegant Apt x3;96122546;1;Entire home/apt;90;2.0;72;07/11/2021;1.46;327.0;11
21496189;Dome View  House;156166106;11;Entire home/apt;95;2.0;13;25/02/2020;0.33;220.0;0
21499265;The Young Pope Apartment – close to the Vatican;103706873;11;Entire home/apt;90;2.0;67;31/10/2021;1.45;145.0;4
21499714;Stanza doppia  con lavandino , microonde , Wi-Fi;116534631;1;Private room;37;1.0;59;27/11/2021;1.31;346.0;10
21500113;vip blue room;150785829;7;Hotel room;55;1.0;57;02/03/2020;1.25;0.0;0
21501757;Casa a Trastevere;59882424;12;Private room;150;1.0;1;30/10/2021;0.73;362.0;1
21508125;Cozy apartment for 4 guests in Roma Garbatella!;156283613;6;Entire home/apt;82;2.0;3;23/02/2018;0.06;364.0;0
21511771;Coral flat Colosseo, 300 m Colosseo, A/C, WIFI;156310098;1;Entire home/apt;66;2.0;65;04/11/2021;1.39;251.0;2
21511933;Old center Rome Luxury Home in front of St. Peter;87695521;11;Entire home/apt;85;3.0;2;24/10/2021;1.18;226.0;2
21513028;Double Room in cosy shared apartment;149774;10;Private room;36;2.0;9;30/09/2019;0.19;365.0;0
21513275;St. Peter Home - Your Home in Rome APT & PARKING;1815474;11;Entire home/apt;64;5.0;52;06/11/2021;1.06;195.0;4
21513501;Art nouveau Rome Suite antibacterial cleaning;155738902;1;Hotel room;72;1.0;12;19/01/2020;0.25;120.0;0
21520199;Co-home C;33953780;1;Private room;46;23.0;4;31/07/2019;0.1;274.0;0
21521427;Villa Gemma;50142269;5;Entire home/apt;88;2.0;1;27/09/2018;0.03;364.0;0
21522015;The Secret Garden in Rome;156406510;7;Private room;100;1.0;13;25/10/2018;0.26;0.0;0
21522576;Budget Double Room;96168038;7;Private room;59;3.0;12;25/05/2021;0.52;364.0;7
21523687;Piazza del Popolo Spain Steps Luxury Penthouse;46780013;1;Entire home/apt;170;1.0;2;21/09/2021;0.07;304.0;1
21523874;Claude's house;94436532;6;Entire home/apt;120;1.0;17;14/01/2021;0.34;345.0;2
21523959;Fornacino a San Pietro!;33673919;11;Entire home/apt;60;2.0;38;23/11/2019;0.79;99.0;0
21528610;Da Mary&Ale;24538264;3;Entire home/apt;65;3.0;13;30/04/2019;0.29;149.0;0
21531934;Co-home B;33953780;3;Private room;40;18.0;1;31/08/2018;0.03;208.0;0
21533277;Ranier' s House;156512389;11;Entire home/apt;30;1.0;10;22/02/2020;0.23;9.0;0
21533591;Vatican Nice Stay - Rome;79664884;1;Entire home/apt;75;2.0;24;28/11/2018;0.48;68.0;0
21534730;Cozy apartment for holiday;72464372;11;Entire home/apt;40;2.0;4;27/08/2021;0.15;0.0;3
21535491;Delizioso Monolocale con Balcone;63946961;13;Entire home/apt;46;1.0;10;01/10/2021;0.24;10.0;1
21537729;Varental | Vatican Moma | Luxury Large Apartment;142577632;11;Entire home/apt;384;1.0;70;21/11/2021;1.45;309.0;6
21538375;MVM Apartment;156563996;11;Entire home/apt;73;1.0;273;05/12/2021;5.52;349.0;50
21544930;Eur Pavese Penthouse Kitchen;25504378;5;Entire home/apt;50;3.0;1;14/04/2019;0.03;346.0;0
21545446;Amazing in Piazza Navona;58377454;1;Entire home/apt;80;2.0;81;21/09/2020;1.69;327.0;0
21545621;Amazing in Fori Imperiali;58377454;1;Entire home/apt;130;2.0;1;01/01/2018;0.02;99.0;0
21546679;Attico Piazza del Popolo B;21348496;1;Entire home/apt;140;3.0;45;01/11/2021;0.99;254.0;5
21548730;Attico Quinto Piano nella Capitale.Residence Nuovo;156645922;11;Entire home/apt;55;3.0;2;28/05/2018;0.04;0.0;0
21554287;Flat 30' to the Center and near Termini;773808;3;Entire home/apt;151;1.0;43;08/09/2021;0.88;0.0;2
21555879;Beautiful and Plus apartment near the Vatican;2435691;1;Entire home/apt;130;3.0;98;08/03/2020;2.04;145.0;0
21556507;Walk to Spanish Steps from a Refined, Art-Filled Flat;156744003;1;Entire home/apt;690;3.0;27;05/12/2021;0.65;0.0;5
21558754;Room in a central elegant flat;114393657;3;Entire home/apt;95;2.0;2;11/04/2019;0.05;36.0;0
21559773;Dépendance under lemon trees;9303831;9;Entire home/apt;45;20.0;28;16/03/2019;0.57;55.0;0
21561350;Enchanting house in the heart of Trastevere;16178315;1;Entire home/apt;69;3.0;119;29/11/2021;2.49;329.0;30
21563990;Elegant Apartment in Front of St Peter's Basilica;100619909;11;Entire home/apt;149;1.0;260;22/11/2020;5.23;250.0;0
21570005;Laura Vatican Family Apartment 1;11786917;1;Entire home/apt;99;2.0;42;04/12/2021;0.85;288.0;6
21570962;Hello Sunshine with Swimming Pool !!!;156865434;2;Entire home/apt;46;3.0;14;07/11/2019;0.29;161.0;0
21576037;Angeletti B&B, room 4 per famiglie, centralissimo;86446394;1;Private room;100;1.0;2;12/08/2018;0.04;4.0;0
21576581;Vittoria Luxury Apartment;2405376;1;Entire home/apt;299;3.0;7;17/02/2019;0.16;338.0;0
21580691;Just Behind Coliseum 3;79325581;1;Entire home/apt;50;1.0;296;03/12/2021;5.97;70.0;61
21586753;Santa Maria Maggiore - Monti -  Room 5;8448591;1;Hotel room;129;2.0;6;26/06/2019;0.12;295.0;0
21589685;Dolce Domus Appartamento Deluxe;7355276;1;Entire home/apt;137;1.0;57;08/11/2021;1.15;338.0;9
21590975;Home Sweet Home;157028516;6;Entire home/apt;80;1.0;52;13/11/2021;1.05;346.0;3
21591910;Life in Rome Apartment - - Music is Life - -;157035538;1;Entire home/apt;96;4.0;3;26/10/2019;0.09;1.0;0
21593338;Magenta Superior Argilla;97409859;11;Entire home/apt;45;1.0;200;01/12/2021;4.05;311.0;30
21595271;STEPHANOTIS apartment in Rome;16214173;11;Entire home/apt;60;1.0;40;11/10/2019;0.92;330.0;0
21598828;casa indipendente con giardino;16227946;9;Entire home/apt;40;2.0;7;27/10/2019;0.15;67.0;0
21600646;Vatican Ammiragli 121;21325219;1;Entire home/apt;149;2.0;59;28/08/2020;1.29;230.0;0
21601081;Rifugio al Vaticano;157116660;1;Entire home/apt;120;7.0;45;09/02/2020;0.94;0.0;0
21601540;Quadruple ROOM, Dream Station B&B ensuite bathroom;66238723;1;Hotel room;99;1.0;54;14/09/2020;1.1;0.0;0
21601669;Residenza Vittoria;36852422;1;Entire home/apt;89;2.0;1;28/10/2021;0.7;247.0;1
21601882;Cosy modern studio flat close to metro Piramide;157120519;1;Entire home/apt;100;2.0;14;18/10/2019;0.29;0.0;0
21602848;Monti to live the heart of Rome;2710834;1;Entire home/apt;69;4.0;124;22/12/2020;2.54;148.0;1
21603156;DREAM STATION B&B - Double Room - ensuite-bathroom;66238723;1;Private room;79;1.0;3;04/07/2019;0.07;82.0;0
21603187;SWEETHOME;157134048;1;Entire home/apt;260;3.0;17;04/10/2019;0.37;216.0;0
21603386; Camera Relax Ospedale San Filippo Neri Gemelli;138310498;13;Private room;40;1.0;5;17/03/2019;0.1;0.0;0
21603801;Nice Apartment in Trastevere 2;114492030;1;Entire home/apt;52;1.0;218;22/11/2021;4.41;72.0;26
21604173;Double ROOM, Dream Station B&B, ensuite bathroom;66238723;1;Hotel room;79;1.0;3;26/12/2019;0.07;82.0;0
21606734;New Sara's Trastevere apartment;124989774;12;Entire home/apt;100;2.0;78;30/12/2019;1.58;212.0;0
21615062;Heartwarming Apartment - 5 Minutes from Colosseum;117295566;1;Entire home/apt;100;2.0;135;14/11/2021;2.82;330.0;11
21619053;La Villetta;157270441;10;Entire home/apt;50;2.0;13;05/12/2021;0.26;88.0;2
21619325;room with shared wc near Termini/Colosseo;157272396;1;Private room;35;1.0;184;14/11/2021;3.77;87.0;14
21619587;Irene's home;89524573;5;Entire home/apt;150;3.0;2;18/08/2020;0.07;169.0;0
21621019;Decompress at a Chic, Minimal Nest in a Historic Palazzo;42776295;1;Entire home/apt;123;1.0;4;19/01/2020;0.09;179.0;0
21621020;Rome, an Aristocratic apartment in Historic Palace near the Piazza Navona;42776295;1;Entire home/apt;502;1.0;6;18/10/2021;0.14;335.0;2
21622522;Casa Torlonia;157300534;3;Entire home/apt;35;30.0;4;31/10/2021;0.19;158.0;3
21622750;B&B Rome amazing prices;3460325;6;Private room;50;2.0;8;07/07/2020;0.17;342.0;0
21623147;Frangipane medieval loft;41307268;1;Entire home/apt;80;30.0;82;16/02/2020;1.68;0.0;0
21626926;Spacious apartament near S. Pietro;120600947;12;Entire home/apt;90;3.0;38;31/12/2019;0.98;260.0;0
21628568;Rome with a Garden! Delightful 1 Bedroom Apartment with Private Garden in Historic Trastevere;42776295;1;Entire home/apt;115;1.0;3;09/07/2021;0.08;147.0;1
21629249;Domus Viatoris;157364345;9;Entire home/apt;30;1.0;198;28/02/2021;4.0;161.0;7
21629684;Buonarroti Home camera singola zona St M. Maggiore;156923467;1;Hotel room;39;1.0;138;07/12/2021;2.89;349.0;30
21632412;Casa Andrew;13905918;1;Entire home/apt;80;2.0;54;11/03/2020;1.1;300.0;0
21634581;ROOM WITH SHARED WC NEAR TERMINI/COLOSSEO;157272396;1;Private room;35;1.0;222;10/11/2021;4.53;89.0;23
21637551;Suite in front of the sea;153355546;14;Entire home/apt;45;2.0;60;30/11/2021;1.33;288.0;8
21638709;APARTMENT WITH PATIO NEAR THE COLOSSEUM;157463914;1;Entire home/apt;77;2.0;197;07/12/2021;3.99;345.0;32
21641422;MianiHouse immerso nel verde in centro storico;11205562;1;Entire home/apt;101;2.0;38;03/10/2021;0.77;334.0;3
21652666;1 Colosseo Monti house;141524450;1;Entire home/apt;80;3.0;53;10/10/2021;1.11;320.0;4
21656160;Buonarroti Home Double room matrimoniale Esquilino;156923467;1;Hotel room;60;1.0;139;14/11/2021;2.92;358.0;5
21658517;Buonarroti Home camera tripla zona St M. Maggiore;156923467;1;Hotel room;75;1.0;48;30/12/2019;1.03;358.0;0
21660049;Cosy loft  close to Saint Peter Square;157648552;1;Entire home/apt;40;2.0;123;27/06/2021;2.6;0.0;3
21660997;Suite Mirti Roma;157656813;9;Entire home/apt;49;1.0;9;25/08/2019;0.19;326.0;0
21661961;Romantic elegant large suite with balcony;157133272;3;Private room;50;6.0;1;01/10/2021;0.43;67.0;1
21664993;PingHouse;57652983;3;Private room;23;2.0;37;19/11/2021;0.76;339.0;2
21669730;Laura Vatican Family Apartment 2;11786917;1;Entire home/apt;99;1.0;76;02/08/2021;1.58;283.0;2
21675158;Boutique Luxury Apartment Piazza di Spagna;9769220;1;Private room;600;1.0;8;08/07/2019;0.17;238.0;0
